level,puzzle,answer
3,200000500060802400308000060006003001900480000000610070070000040030096700100000026,294367518761852493358941267846723951917485632523619874675238149432196785189574326
4,000003000040520603000070028800340200006000005400260700204650010000004000069700000,672483159948521673531976428817345296326197845495268731284659317753814962169732584
5,027000165000200700690007000134098000265700489008040306500871932019005648302400501,827934165451286793693157824134698257265713489978542316546871932719325648382469571
1,300000560000000000000049000009000000074000002800600700000070004008000000600500000,341728569792165438586349127269417385174853692835692741913276854458931276627584913
2,635020004204000908000000000428100300071340000000000000000230600000510407000090103,635928714214673958897451236428165379571349862963782541149237685382516497756894123
3,107060000030002000060000307800430010010000400004518006000007053000050870725000900,147963528539872641268145397852436719613729485974518236486297153391654872725381964
4,040750600000003709000040000000030507000071004109000000450000002002000008607010005,348759621526183749791246853264938517835671294179524386453897162912365478687412935
5,010000009240030000308601750004010607060895000083060295876159432429080571031472000,617548329245937816398621754954213687762895143183764295876159432429386571531472968
1,020400000000000000000000350000031004070000002005060000000700029003900000006000000,327415896569378241814629357982531764671894532435267918158743629243986175796152483
2,005030020040000000080000001000070000090000400000026003200000070900000000000400800,765138924142695387389247651623974518897351462451826793234589176918763245576412839
3,019000000070040000023601000007020300001903005030060002000090500000508709000000403,419352867576849231823671954657124398241983675938765142382497516164538729795216483
4,040080170000000000960000000000904006000300000007000050000000009001070000000800020,342689175718543692965712834153924786689357241427168953874236519291475368536891427
5,000000000900001203000406000004709508003020607876150492210030904080017365635940720,741392856968571243352486179124769538593824617876153492217635984489217365635948721
1,600305000000098200300000000100600000000000000000700800080000005000100006020070000,642315978715498263398267514157689342834521697269743851481936725973152486526874139
2,060000030004000070000904605000470000001000023050200007020000000607050010800009004,568712439394865271712934685283471596471596823956283147129647358647358912835129764
3,100405600000010000003896020010000094906041850407009216091074082008902060200108900,182435679569217348743896125815623794926741853437589216691374582378952461254168937
4,000000001800000900002850700008403002006092004030008090700620005003000000600000100,365974821847231956192856743978463512516792384234518697781629435453187269629345178
5,050000400900068000000210000423506790800170500100000038312050869598620340746039102,251397486937468215684215973423586791869173524175942638312754869598621347746839152
1,000100008264080500001003060002009050378040100000800004005031680000002010000008040,953164278264987531781523469642319857378245196519876324495731682836492715127658943
2,020000000096000500000370000400000000000100048050006000000209000800000003700000010,127695834396841572584372196471928365263157948958436721635219487819764253742583619
3,000870060502000000608000130006007295000008000297003010704000980000760000000000450,349871562512396748678542139836417295451928673297653814724135986985764321163289457
4,089300006200006035000050010000600008060503700005002000004005307600030000702100080,589321476217946835346758219923674158861593742475812693194285367658437921732169584
5,009600030180230000004010680002001300947026508500847026430952061021060009095078243,279684135186235497354719682862591374947326518513847926438952761721463859695178243
1,000005020004000600070001000000600900000400007500000001100008003000200400000000000,683745129914382675275961834431657982892413567567829341146578293759236418328194756
2,000000075000073002050001804400000100070100009009200060012000006304050080007018000,231846975948573612756921834423769158675184329189235467812397546394652781567418293
3,020004000000080059000000000010000402008950000000600000000000100009000000030006200,526394817341287659897165324915738462468952731273641985652879143189423576734516298
4,000506000105908706600070005790045063001000049230000500000450000400007001307690408,873516924145928736629374815798245163561783249234169587986451372452837691317692458
5,009070000002400030000650081000790456004500098006100302937264810428015703165837209,859371624612489537743652981281793456374526198596148372937264815428915763165837249
1,020008000000010003050000004000009050403070000100000000000040000000200860000000020,724398516869514273351627984672439158483175692195862347218946735947253861536781429
2,009000000023000001000074000001200000800000000000050680000390000400000050600000700,549123876723568941186974235361287594854639127972451683217395468498716352635842719
3,000700008005090302230800069300000004000007020020400000800002000509070200710006093,691723548485691372237845169376258914954137826128469735843912657569374281712586493
